"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"01006099999","2023-12-24T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0186,1","-0204,1","10215,1","240,M,-0180,1","240,N,-0187,1","99999,9,10198,1",,,"3,99,0020,1,999","SYN08201006 46/// /2801 11186 21204 30198 40215 54002 91500 333 11180 21187 90710 91102=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-12-24T22:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","038,1,N,0007,1","99999,9,9,9","999999,9,9,9","-0174,1","-0200,1","10217,1",,,"99999,9,10200,1","7,1,003,1,+999,9",,"9,99,0009,1,999","SYN004BUFR",
"01006099999","2023-12-25T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","030,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0155,1","-0181,1","10204,1","240,M,-0155,1","240,N,-0173,1","99999,9,10187,1","6,1,011,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /0305 11155 21181 30187 40204 56011 333 11155 21173 90710 91106=",
"01006099999","2023-12-25T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","070,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0160,1","-0195,1","10193,1","240,M,-0158,1","240,N,-0160,1","99999,9,10176,1","7,1,003,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /0709 11160 21195 30176 40193 57003 333 11158 21160 90710 91110=",
"01006099999","2023-12-25T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","030,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0179,1","-0205,1","10162,1","240,M,-0172,1","240,N,-0180,1","99999,9,10145,1","7,1,017,1,+999,9",,"3,99,0110,1,999","SYN07601006 46/// /0309 11179 21205 30145 40162 57017 333 11172 21180 90710 91111=",
"01006099999","2023-12-25T20:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","041,1,N,0088,1","99999,9,9,9","999999,9,9,9","-0167,1","-0192,1","10136,1",,,"99999,9,10119,1","7,1,018,1,+999,9","0115,1","9,99,0097,1,999","SYN004BUFR",
"01006099999","2023-12-25T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","030,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0168,1","-0192,1","10131,1","240,M,-0167,1","240,N,-0169,1","99999,9,10114,1","7,1,017,1,+999,9",,"3,99,0110,1,999","SYN08201006 46/// /0309 11168 21192 30114 40131 57017 92100 333 11167 21169 90710 91111=",
"01006099999","2023-12-26T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","030,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0145,1","-0164,1","10101,1","240,M,-0145,1","240,N,-0147,1","99999,9,10084,1","8,1,018,1,+999,9",,"3,99,0110,1,999","SYN07601006 46/// /0308 11145 21164 30084 40101 58018 333 11145 21147 90710 91111=",
"01006099999","2023-12-26T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","040,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0115,1","-0128,1","10099,1","240,M,-0114,1","240,N,-0127,1","99999,9,10082,1","2,1,005,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /0406 11115 21128 30082 40099 52005 333 11114 21127 90710 91110=",
"01006099999","2023-12-26T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","020,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0121,1","-0136,1","10098,1","240,M,-0120,1","240,N,-0123,1","99999,9,10082,1",,,"3,99,0080,1,999","SYN07601006 46/// /0206 11121 21136 30082 40098 54002 333 11120 21123 90710 91108=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-12-26T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","010,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0120,1","-0137,1","10102,1","240,M,-0119,1","240,N,-0120,1","99999,9,10085,1","9,9,003,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /0107 11120 21137 30085 40102 50003 333 11119 21120 90710 91108=",
"01006099999","2023-12-27T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","030,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0107,1","-0123,1","10089,1","240,M,-0107,1","240,N,-0110,1","99999,9,10073,1","7,1,007,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /0308 11107 21123 30073 40089 57007 333 11107 21110 90710 91110=",
"01006099999","2023-12-27T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","020,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0080,1","-0092,1","10071,1","240,M,-0080,1","240,N,-0088,1","99999,9,10055,1","7,1,006,1,+999,9",,"3,99,0100,1,999","SYN08201006 46/// /0208 11080 21092 30055 40071 57006 90900 333 11080 21088 90710 91110=",
"01006099999","2023-12-27T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","010,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0069,1","-0079,1","10064,1","240,M,-0068,1","240,N,-0071,1","99999,9,10048,1","8,1,008,1,+999,9",,"3,99,0110,1,999","SYN07601006 46/// /0108 11069 21079 30048 40064 58008 333 11068 21071 90710 91111=",
"01006099999","2023-12-27T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0037,1","-0043,1","10071,1","240,M,-0036,1","240,N,-0051,1","99999,9,10055,1","1,1,010,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /3400 11037 21043 30055 40071 51010 333 11036 21051 90710 91106=",
"01006099999","2023-12-28T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0025,1","-0029,1","10077,1","240,M,-0024,1","240,N,-0030,1","99999,9,10062,1",,,"3,99,0020,1,999","SYN07601006 46/// /0701 11025 21029 30062 40077 54002 333 11024 21030 90710 91102=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-12-28T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","130,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0020,1","-0024,1","10064,1","240,M,-0019,1","240,N,-0032,1","99999,9,10048,1","7,1,005,1,+999,9",,"3,99,0050,1,999","SYN07601006 46/// /1304 11020 21024 30048 40064 57005 333 11019 21032 90710 91105=",
"01006099999","2023-12-28T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","080,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0030,1","-0036,1","10027,1","240,M,-0029,1","240,N,-0031,1","99999,9,10011,1","7,1,020,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /0807 11030 21036 30011 40027 57020 333 11029 21031 90710 91109=",
"01006099999","2023-12-28T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","125,1,N,0026,1","99999,9,9,9","999999,9,9,9","-0019,1","-0023,1","10024,1",,,"99999,9,10009,1","2,1,004,1,+999,9",,"3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-12-29T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","130,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0028,1","-0032,1","10025,1","240,M,-0028,1","240,N,-0034,1","99999,9,10009,1","2,1,004,1,+999,9",,"3,99,0050,1,999","SYN07601006 46/// /1305 11028 21032 30009 40025 52004 333 11028 21034 90710 91105=",
"01006099999","2023-12-29T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","130,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0013,1","-0017,1","10037,1","240,M,-0013,1","240,N,-0019,1","99999,9,10021,1","2,1,005,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /1306 11013 21017 30021 40037 52005 333 11013 21019 90710 91106=",
"01006099999","2023-12-29T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","120,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0017,1","-0021,1","10063,1","240,M,-0011,1","240,N,-0017,1","99999,9,10047,1","2,1,016,1,+999,9",,"3,99,0070,1,999","SYN08201006 46/// /1204 11017 21021 30047 40063 52016 91500 333 11011 21017 90710 91107=",
"01006099999","2023-12-29T20:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","139,1,N,0053,1","99999,9,9,9","999999,9,9,9","-0019,1","-0023,1","10093,1",,,"99999,9,10077,1","2,1,023,1,+999,9","0065,1","9,99,0054,1,999","SYN004BUFR",
"01006099999","2023-12-29T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","170,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0014,1","-0021,1","10102,1","240,M,-0013,1","240,N,-0019,1","99999,9,10086,1","2,1,024,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /1704 11014 21021 30086 40102 52024 333 11013 21019 90710 91110=",
"01006099999","2023-12-30T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","130,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0015,1","-0019,1","10137,1","240,M,-0015,1","240,N,-0023,1","99999,9,10121,1","2,1,018,1,+999,9",,"3,99,0050,1,999","SYN07601006 46/// /1304 11015 21019 30121 40137 52018 333 11015 21023 90710 91105=",
"01006099999","2023-12-30T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","120,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0014,1","-0018,1","10170,1","240,M,-0014,1","240,N,-0020,1","99999,9,10154,1","2,1,017,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /1203 11014 21018 30154 40170 52017 333 11014 21020 90710 91106=",
"01006099999","2023-12-30T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","140,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0018,1","-0023,1","10182,1","240,M,-0016,1","240,N,-0018,1","99999,9,10166,1","2,1,005,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /1408 11018 21023 30166 40182 52005 333 11016 21018 90710 91108=",
"01006099999","2023-12-30T20:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","139,1,N,0075,1","99999,9,9,9","999999,9,9,9","-0019,1","-0023,1","10188,1",,,"99999,9,10172,1",,"0090,1","9,99,0086,1,999","SYN004BUFR","Q014     3APCTENQ02.3    3APC3  "
"01006099999","2023-12-30T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","150,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0016,1","-0021,1","10189,1","240,M,-0016,1","240,N,-0019,1","99999,9,10173,1",,,"3,99,0090,1,999","SYN07601006 46/// /1508 11016 21021 30173 40189 54002 333 11016 21019 90710 91109=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-12-30T23:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","147,1,N,0070,1","99999,9,9,9","999999,9,9,9","-0025,1","-0035,1","10191,1",,,"99999,9,10175,1","2,9,003,9,+999,9","0106,1","9,99,0100,1,999","SYN004BUFR","Q01.3    3APC3  Q024     3APCTEN"
"01006099999","2023-12-31T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","140,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0019,1","-0025,1","10188,1","240,M,-0015,1","240,N,-0019,1","99999,9,10172,1","5,1,003,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /1405 11019 21025 30172 40188 55003 333 11015 21019 90710 91106=",
"01006099999","2023-12-31T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0019,1","-0032,1","10187,1","240,M,-0016,1","240,N,-0020,1","99999,9,10171,1",,,"3,99,0050,1,999","SYN07601006 46/// /3000 11019 21032 30171 40187 54003 333 11016 21020 90710 91105=","Q014     3APCTENQ02.3    3APC3  "
"01006099999","2023-12-31T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","170,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0018,1","-0040,1","10159,1","240,M,-0014,1","240,N,-0018,1","99999,9,10143,1","7,1,020,1,+999,9",,"3,99,0120,1,999","SYN07601006 46/// /1708 11018 21040 30143 40159 57020 333 11014 21018 90710 91112=",
"01006099999","2023-12-31T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","180,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0024,1","-0043,1","10122,1","240,M,-0015,1","240,N,-0024,1","99999,9,10106,1","7,1,021,1,+999,9",,"3,99,0120,1,999","SYN08201006 46/// /1809 11024 21043 30106 40122 57021 92100 333 11015 21024 90710 91112=",
