"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"01001499999","2023-06-20T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0026,1","01128,1,C,N","999999,9,9,9","+0200,1","+0140,1","99999,9","07,1,+01128,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01128,1,99,9,99,9","10130,1,99999,9",,,,"MET046METAR ENSO 200820Z 15005KT BKN037 20/14 Q1013=",
"01001499999","2023-06-20T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0031,1","01128,1,C,N","999999,9,9,9","+0220,1","+0140,1","99999,9","07,1,+01128,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01128,1,99,9,99,9","10130,1,99999,9",,,,"MET046METAR ENSO 200850Z 14006KT BKN037 22/14 Q1013=",
"01001499999","2023-06-20T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","200,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0220,1","+0130,1","99999,9","04,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10130,1,99999,9",,,,"MET046METAR ENSO 200920Z 20005KT SCT040 22/13 Q1013=",
"01001499999","2023-06-20T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,V,0031,1","99999,9,9,N","999999,9,9,9","+0220,1","+0140,1","99999,9","04,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10130,1,99999,9",,,,"MET054METAR ENSO 200950Z 19006KT 140V240 SCT040 22/14 Q1013=",
"01001499999","2023-06-20T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0220,1","+0150,1","99999,9","04,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10130,1,99999,9",,,,"MET046METAR ENSO 201020Z 19005KT SCT040 22/15 Q1013=",
"01001499999","2023-06-20T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0026,1","02286,1,C,N","999999,9,9,9","+0230,1","+0150,1","99999,9","04,1,+01219,1,99,9","04,1,+02286,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10130,1,99999,9",,,,"MET053METAR ENSO 201050Z VRB05KT SCT040 SCT075 23/15 Q1013=",
"01001499999","2023-06-20T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,V,0015,1","01524,1,C,N","999999,9,9,9","+0220,1","+0160,1","99999,9","02,1,+00914,1,99,9","04,1,+01524,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR ENSO 201150Z 19003KT 120V260 FEW030 SCT050TCU 22/16 Q1013=",
"01001499999","2023-06-20T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","230,1,V,0015,1","01524,1,C,N","999999,9,9,9","+0230,1","+0160,1","99999,9","02,1,+00792,1,99,9","04,1,+01524,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00792,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR ENSO 201220Z 23003KT 190V290 FEW026 SCT050TCU 23/16 Q1013=",
"01001499999","2023-06-20T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,V,0026,1","01676,1,C,N","999999,9,9,9","+0220,1","+0160,1","99999,9","04,1,+00762,1,08,1","04,1,+01676,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00762,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR ENSO 201250Z 19005KT 110V240 SCT025TCU SCT055 22/16 Q1013=",
"01001499999","2023-06-20T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","180,1,V,0031,1","01676,1,C,N","999999,9,9,9","+0220,1","+0160,1","99999,9","04,1,+00853,1,08,1","04,1,+01676,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00853,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR ENSO 201320Z 18006KT 140V220 SCT028TCU SCT055 22/16 Q1013=",
"01001499999","2023-06-20T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","250,1,V,0026,1","01219,1,C,N","999999,9,9,9","+0240,1","+0180,1","99999,9","02,1,+00792,1,99,9","04,1,+01219,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00792,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR ENSO 201350Z 25005KT 210V290 FEW026 SCT040TCU 24/18 Q1013=",
"01001499999","2023-06-20T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0026,1","01219,1,C,N","999999,9,9,9","+0230,1","+0170,1","99999,9","02,1,+00853,1,99,9","04,1,+01219,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00853,1,99,9,99,9","10130,1,99999,9",,,,"MET056METAR ENSO 201420Z VRB05KT FEW028 SCT040TCU 23/17 Q1013=",
"01001499999","2023-06-20T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","250,1,V,0026,1","01219,1,C,N","999999,9,9,9","+0230,1","+0170,1","99999,9","02,1,+00762,1,99,9","04,1,+01219,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR ENSO 201450Z 25005KT 200V280 FEW025 SCT040TCU 23/17 Q1013=",
"01001499999","2023-06-21T06:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0180,1","99999,9",,,,,,,"10090,1,99999,9",,,,"MET045METAR ENSO 210620Z 14005KT CAVOK 19/18 Q1009=",
"01001499999","2023-06-21T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0160,1","99999,9",,,,,,,"10090,1,99999,9",,,,"MET045METAR ENSO 210650Z 12008KT CAVOK 19/16 Q1009=",
"01001499999","2023-06-21T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","100,1,N,0046,1","01463,1,C,N","999999,9,9,9","+0180,5","+0180,5","99999,9","07,1,+01463,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01463,1,99,9,99,9","10090,5,99999,9",,,,"MET050METAR ENSO 210720Z 10009KT BKN048 -RA 18/18 Q1009=","D01      0ADE693D02      0ADE539"
"01001499999","2023-06-21T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","100,1,N,0046,1","01219,1,9,N","999999,9,9,9","+0180,5","+0180,5","99999,9","02,1,+00549,1,99,9","07,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10090,5,99999,9",,,,"MET057METAR ENSO 210750Z 10009KT FEW018 BKN040 -RA 18/18 Q1009=","D01      0ADE693D02      0ADE539"
"01001499999","2023-06-21T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","160,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0170,5","+0170,5","99999,9","04,1,+01372,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01372,1,99,9,99,9","10090,5,99999,9",,,,"MET055METAR ENSO 210850Z 16006KT 9999 SCT045 -RA 17/17 Q1009=","D01      0ADE693D02      0ADE539"
"01001499999","2023-06-21T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0190,1","+0150,1","99999,9","04,1,+01524,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01524,1,99,9,99,9","10080,1,99999,9",,,,"MET051METAR ENSO 210950Z 12010KT 9999 SCT050 19/15 Q1008=",
"01001499999","2023-06-21T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0210,1","+0140,1","99999,9","04,1,+01615,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01615,1,99,9,99,9","10070,1,99999,9",,,,"MET051METAR ENSO 211220Z 12010KT 9999 SCT053 21/14 Q1007=",
"01001499999","2023-06-21T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0057,1","01463,1,C,N","009999,1,9,9","+0210,1","+0130,1","99999,9","07,1,+01463,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01463,1,99,9,99,9","10070,1,99999,9",,,,"MET051METAR ENSO 211250Z 14011KT 9999 BKN048 21/13 Q1007=",
"01001499999","2023-06-21T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","160,1,N,0062,1","01372,1,C,N","009999,1,9,9","+0210,1","+0120,1","99999,9","07,1,+01372,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01372,1,99,9,99,9","10070,1,99999,9",,,,"MET051METAR ENSO 211320Z 16012KT 9999 BKN045 21/12 Q1007=",
"01001499999","2023-06-21T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","160,1,N,0067,1","01219,1,C,N","009999,1,9,9","+0200,1","+0130,1","99999,9","07,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10070,1,99999,9",,,,"MET051METAR ENSO 211350Z 16013KT 9999 BKN040 20/13 Q1007=",
"01001499999","2023-06-21T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,N,0062,1","00914,1,9,N","009999,1,9,9","+0190,1","+0160,1","99999,9","04,1,+00427,1,99,9","07,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00427,1,99,9,99,9","10070,1,99999,9",,,,"MET058METAR ENSO 211420Z 19012KT 9999 SCT014 BKN030 19/16 Q1007=",
"01001499999","2023-06-21T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,N,0072,1","00701,1,9,N","009999,1,9,9","+0180,1","+0180,1","99999,9","04,1,+00396,1,99,9","07,1,+00701,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00396,1,99,9,99,9","10080,1,99999,9","16,1",,"0134,1","MET066METAR ENSO 211450Z 19014G26KT 9999 VCSH SCT013 BKN023 18/18 Q1008=",
"01001499999","2023-06-22T06:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","260,1,V,0026,1","00610,1,9,N","009999,1,9,9","+9999,9","+9999,9","99999,9","04,1,+00305,1,99,9","07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10170,1,99999,9",,,,"MET060METAR ENSO 220620Z 26005KT 210V300 9999 SCT010 BKN020 Q1017=",
"01001499999","2023-06-22T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","270,1,N,0031,1","00488,1,C,N","009999,1,9,9","+0160,1","+0140,1","99999,9","02,1,+00366,1,99,9","04,1,+00488,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,,,"MET058METAR ENSO 220720Z 27006KT 9999 FEW012 SCT016 16/14 Q1017=",
"01001499999","2023-06-22T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","250,1,N,0036,1","02438,1,C,N","009999,1,9,9","+0160,1","+0150,1","99999,9","02,1,+00427,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00427,1,99,9,99,9","10170,1,99999,9",,,,"MET058METAR ENSO 220750Z 25007KT 9999 FEW014 SCT080 16/15 Q1017=",
"01001499999","2023-06-22T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","280,1,N,0021,1","02438,1,C,N","009999,1,9,9","+0160,1","+0130,1","99999,9","02,1,+00427,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00427,1,99,9,99,9","10170,1,99999,9",,,,"MET058METAR ENSO 220820Z 28004KT 9999 FEW014 SCT080 16/13 Q1017=",
"01001499999","2023-06-22T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","270,1,V,0031,1","00671,1,C,N","009999,1,9,9","+0160,1","+0140,1","99999,9","02,1,+00457,1,99,9","04,1,+00671,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10180,1,99999,9",,,,"MET066METAR ENSO 220850Z 27006KT 240V330 9999 FEW015 SCT022 16/14 Q1018=",
"01001499999","2023-06-22T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","240,1,N,0036,1","00671,1,C,N","009999,1,9,9","+0160,1","+0140,1","99999,9","02,1,+00457,1,99,9","04,1,+00671,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10180,1,99999,9",,,,"MET058METAR ENSO 220920Z 24007KT 9999 FEW015 SCT022 16/14 Q1018=",
"01001499999","2023-06-22T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","250,1,N,0036,1","00762,1,C,N","009999,1,9,9","+0160,1","+0140,1","99999,9","02,1,+00457,1,08,1","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10180,1,99999,9",,,,"MET061METAR ENSO 220950Z 25007KT 9999 FEW015TCU SCT025 16/14 Q1018=",
"01001499999","2023-06-22T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","240,1,N,0031,1","00732,1,C,N","009999,1,9,9","+0180,1","+0140,1","99999,9","02,1,+00549,1,08,1","04,1,+00732,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10180,1,99999,9",,,,"MET061METAR ENSO 221020Z 24006KT 9999 FEW018TCU SCT024 18/14 Q1018=",
"01001499999","2023-06-22T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","250,1,N,0036,1","01219,1,C,N","009999,1,9,9","+0190,1","+0120,1","99999,9","04,1,+00549,1,08,1","04,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10180,1,99999,9",,,,"MET061METAR ENSO 221050Z 25007KT 9999 SCT018TCU SCT040 19/12 Q1018=",
"01001499999","2023-06-22T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","230,1,N,0036,1","02134,1,C,N","009999,1,9,9","+0180,1","+0120,1","99999,9","04,1,+00732,1,08,1","04,1,+02134,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00732,1,99,9,99,9","10180,1,99999,9",,,,"MET061METAR ENSO 221120Z 23007KT 9999 SCT024TCU SCT070 18/12 Q1018=",
"01001499999","2023-06-22T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","250,1,V,0036,1","02256,1,C,N","009999,1,9,9","+0200,1","+0130,1","99999,9","04,1,+00732,1,08,1","04,1,+02256,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00732,1,99,9,99,9","10180,1,99999,9",,,,"MET069METAR ENSO 221150Z 25007KT 190V290 9999 SCT024TCU SCT074 20/13 Q1018=",
"01001499999","2023-06-22T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","250,1,N,0057,1","02134,1,C,N","009999,1,9,9","+0190,1","+0120,1","99999,9","04,1,+00762,1,08,1","04,1,+02134,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00762,1,99,9,99,9","10190,1,99999,9",,,,"MET061METAR ENSO 221220Z 25011KT 9999 SCT025TCU SCT070 19/12 Q1019=",
"01001499999","2023-06-22T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","240,1,N,0046,1","02134,1,C,N","009999,1,9,9","+0200,1","+0130,1","99999,9","04,1,+00671,1,08,1","04,1,+02134,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00671,1,99,9,99,9","10180,1,99999,9",,,,"MET061METAR ENSO 221250Z 24009KT 9999 SCT022TCU SCT070 20/13 Q1018=",
"01001499999","2023-06-22T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","250,1,N,0057,1","02134,1,C,N","009999,1,9,9","+0200,1","+0130,1","99999,9","04,1,+00549,1,08,1","04,1,+02134,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10180,1,99999,9",,,,"MET061METAR ENSO 221320Z 25011KT 9999 SCT018TCU SCT070 20/13 Q1018=",
"01001499999","2023-06-22T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","240,1,N,0046,1","01067,1,C,N","009999,1,9,9","+0180,1","+0130,1","99999,9","04,1,+00549,1,08,1","04,1,+01067,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10190,1,99999,9",,,,"MET061METAR ENSO 221350Z 24009KT 9999 SCT018TCU SCT035 18/13 Q1019=",
"01001499999","2023-06-22T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","230,1,N,0041,1","00762,1,C,N","009999,1,9,9","+0200,1","+0120,1","99999,9","02,1,+00518,1,99,9","04,1,+00762,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00518,1,99,9,99,9","10180,1,99999,9",,,,"MET061METAR ENSO 221420Z 23008KT 9999 FEW017 SCT025TCU 20/12 Q1018=",
"01001499999","2023-06-22T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","250,1,N,0046,1","00671,1,C,N","009999,1,9,9","+0200,1","+0120,1","99999,9","02,1,+00549,1,99,9","04,1,+00671,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10190,1,99999,9",,,,"MET061METAR ENSO 221450Z 25009KT 9999 FEW018 SCT022TCU 20/12 Q1019=",
"01001499999","2023-06-23T06:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","340,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0150,1","+0100,1","99999,9","04,1,+00823,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00823,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR ENSO 230620Z 34010KT 9999 SCT027 15/10 Q1020=",
"01001499999","2023-06-23T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","330,1,N,0041,1","99999,9,9,N","009999,1,9,9","+0150,1","+0100,1","99999,9","04,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR ENSO 230650Z 33008KT 9999 SCT030 15/10 Q1020=",
"01001499999","2023-06-23T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","310,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0150,1","+0100,1","99999,9","04,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00762,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR ENSO 230720Z 31010KT 9999 SCT025 15/10 Q1020=",
"01001499999","2023-06-23T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","320,1,N,0046,1","99999,9,9,N","009999,1,9,9","+0150,1","+0100,1","99999,9","04,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00762,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR ENSO 230750Z 32009KT 9999 SCT025 15/10 Q1020=",
"01001499999","2023-06-23T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","310,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0150,1","+0100,1","99999,9","04,1,+00823,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00823,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR ENSO 230820Z 31011KT 9999 SCT027 15/10 Q1020=",
"01001499999","2023-06-23T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","310,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0160,1","+0100,1","99999,9","04,1,+00823,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00823,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR ENSO 230850Z 31011KT 9999 SCT027 16/10 Q1020=",
"01001499999","2023-06-23T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","320,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0170,1","+0100,1","99999,9","04,1,+00853,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00853,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR ENSO 230920Z 32010KT 9999 SCT028 17/10 Q1020=",
"01001499999","2023-06-23T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","320,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0160,1","+0100,1","99999,9","02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR ENSO 230950Z 32010KT 9999 FEW030 16/10 Q1020=",
"01001499999","2023-06-23T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","310,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0160,1","+0100,1","99999,9","02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR ENSO 231020Z 31012KT 9999 FEW030 16/10 Q1020=",
"01001499999","2023-06-23T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","310,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0170,1","+0110,1","99999,9","02,1,+00823,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00823,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR ENSO 231050Z 31012KT 9999 FEW027 17/11 Q1020=",
"01001499999","2023-06-23T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","310,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0170,1","+0100,1","99999,9","02,1,+00823,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00823,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR ENSO 231120Z 31011KT 9999 FEW027 17/10 Q1020=",
"01001499999","2023-06-23T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","310,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0170,1","+0100,1","99999,9","02,1,+00671,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00671,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR ENSO 231150Z 31011KT 9999 FEW022 17/10 Q1020=",
"01001499999","2023-06-23T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","320,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0170,1","+0100,1","99999,9","02,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10210,1,99999,9",,,,"MET051METAR ENSO 231220Z 32010KT 9999 FEW025 17/10 Q1021=",
"01001499999","2023-06-23T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","320,1,N,0067,1","99999,9,9,N","009999,1,9,9","+0170,1","+0110,1","99999,9","02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10210,1,99999,9",,,,"MET051METAR ENSO 231250Z 32013KT 9999 FEW030 17/11 Q1021=",
"01001499999","2023-06-23T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","320,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0170,1","+0110,1","99999,9","02,1,+01067,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01067,1,99,9,99,9","10210,1,99999,9",,,,"MET051METAR ENSO 231320Z 32011KT 9999 FEW035 17/11 Q1021=",
"01001499999","2023-06-23T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","320,1,N,0067,1","99999,9,9,N","009999,1,9,9","+0160,1","+0110,1","99999,9","02,1,+01067,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01067,1,99,9,99,9","10210,1,99999,9",,,,"MET051METAR ENSO 231350Z 32013KT 9999 FEW035 16/11 Q1021=",
"01001499999","2023-06-23T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","320,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0170,1","+0110,1","99999,9","02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10210,1,99999,9",,,,"MET051METAR ENSO 231420Z 32012KT 9999 FEW030 17/11 Q1021=",
"01001499999","2023-06-23T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","320,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0160,1","+0100,1","99999,9","02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10210,1,99999,9",,,,"MET051METAR ENSO 231450Z 32012KT 9999 FEW030 16/10 Q1021=",
